userId,num_ratings,segment
105707,254,Engaged
108602,21,Passive
109535,128,Active
106757,23,Passive
106176,22,Passive
110119,308,Engaged
105249,20,Passive
105159,26,Passive
108996,257,Engaged
106849,39,Passive
106497,171,Active
104872,94,Active
103970,132,Active
106388,51,Active
104384,20,Passive
105803,362,Engaged
109176,777,Engaged
107409,438,Engaged
109486,66,Active
107462,230,Engaged
106191,102,Active
107449,67,Active
107954,59,Active
106620,142,Active
104758,37,Passive
104230,28,Passive
109345,211,Engaged
108299,38,Passive
107018,21,Passive
108505,20,Passive
108886,110,Active
108133,156,Active
104704,26,Passive
107709,481,Engaged
109611,172,Active
107128,24,Passive
105015,26,Passive
106903,473,Engaged
104335,83,Active
108084,72,Active
109624,28,Passive
104103,334,Engaged
105741,74,Active
104666,74,Active
104127,254,Engaged
107654,102,Active
108341,254,Engaged
105281,26,Passive
110243,1422,Engaged
104177,57,Active
105943,242,Engaged
106867,61,Active
107823,335,Engaged
106678,361,Engaged
108634,62,Active
106956,1451,Engaged
106712,22,Passive
107848,651,Engaged
105433,388,Engaged
105332,413,Engaged
108599,523,Engaged
108982,68,Active
104929,107,Active
106242,32,Passive
105295,67,Active
107331,48,Passive
109767,20,Passive
109644,172,Active
104492,65,Active
107599,479,Engaged
108049,124,Active
109279,67,Active
110124,442,Engaged
103936,1213,Engaged
107872,281,Engaged
109075,197,Active
108191,28,Passive
108551,29,Passive
110093,97,Active
106487,35,Passive
110032,147,Active
109713,20,Passive
107686,406,Engaged
109968,59,Active
103830,56,Active
107398,523,Engaged
107012,25,Passive
108927,92,Active
107996,642,Engaged
108643,46,Passive
106899,851,Engaged
104218,29,Passive
105075,54,Active
103941,168,Active
110180,93,Active
109108,61,Active
104548,237,Engaged
104460,68,Active
109201,68,Active
109509,155,Active
103720,86,Active
104048,706,Engaged
104155,160,Active
103928,22,Passive
107010,22,Passive
106456,20,Passive
108888,155,Active
107070,244,Engaged
107899,517,Engaged
106959,117,Active
105744,44,Passive
107081,47,Passive
109277,131,Active
104651,22,Passive
103905,113,Active
106467,308,Engaged
109002,1141,Engaged
107346,248,Engaged
108441,176,Active
103954,75,Active
105589,21,Passive
104069,164,Active
108309,50,Passive
108988,67,Active
103979,149,Active
108312,603,Engaged
105235,123,Active
104480,96,Active
104348,36,Passive
105900,31,Passive
105511,22,Passive
103792,92,Active
105156,56,Active
105971,20,Passive
106246,24,Passive
107324,56,Active
104126,1624,Engaged
106773,107,Active
104545,24,Passive
108847,42,Passive
105487,23,Passive
104787,35,Passive
106152,25,Passive
108631,180,Active
109256,22,Passive
104507,21,Passive
108731,67,Active
108416,99,Active
105538,363,Engaged
109036,58,Active
103837,79,Active
104681,564,Engaged
109750,684,Engaged
107776,30,Passive
104145,196,Active
106868,461,Engaged
103872,36,Passive
109221,140,Active
109547,102,Active
105823,28,Passive
105136,42,Passive
108636,63,Active
104019,22,Passive
108436,462,Engaged
108189,181,Active
107088,155,Active
106199,37,Passive
108232,60,Active
104060,174,Active
103712,846,Engaged
109351,77,Active
109806,106,Active
107514,264,Engaged
109860,30,Passive
110049,20,Passive
108107,354,Engaged
104994,562,Engaged
104857,498,Engaged
103938,578,Engaged
108329,350,Engaged
110202,229,Engaged
104395,319,Engaged
108679,191,Active
104892,244,Engaged
106357,1135,Engaged
105828,25,Passive
106854,356,Engaged
105004,199,Active
104148,402,Engaged
106935,30,Passive
106201,117,Active
108753,20,Passive
107819,199,Active
104104,29,Passive
106600,231,Engaged
108781,506,Engaged
103847,26,Passive
104902,48,Passive
109816,27,Passive
109061,50,Passive
106932,73,Active
109224,61,Active
104433,54,Active
106037,64,Active
109620,399,Engaged
103981,51,Active
110066,88,Active
107952,25,Passive
107074,490,Engaged
107568,243,Engaged
104536,115,Active
105339,35,Passive
105011,20,Passive
107926,207,Engaged
108059,533,Engaged
105714,22,Passive
106713,109,Active
108260,22,Passive
105470,22,Passive
104253,404,Engaged
109388,46,Passive
107075,98,Active
108695,155,Active
110082,23,Passive
103834,532,Engaged
104410,68,Active
109722,506,Engaged
109207,20,Passive
104538,83,Active
107083,20,Passive
106364,103,Active
106991,364,Engaged
109033,340,Engaged
108857,98,Active
109482,345,Engaged
107123,148,Active
105999,126,Active
107282,323,Engaged
104408,286,Engaged
106042,33,Passive
103736,222,Engaged
109797,102,Active
109834,929,Engaged
105191,1072,Engaged
103782,24,Passive
110118,54,Active
106300,104,Active
104478,338,Engaged
105312,39,Passive
106962,100,Active
107949,87,Active
107342,240,Engaged
109685,169,Active
109606,35,Passive
108860,144,Active
105293,406,Engaged
106367,490,Engaged
107602,22,Passive
105043,34,Passive
106937,55,Active
109952,75,Active
104011,83,Active
108534,1346,Engaged
109062,136,Active
106084,254,Engaged
108738,52,Active
104531,42,Passive
104072,90,Active
107099,40,Passive
104132,85,Active
109785,30,Passive
105746,50,Passive
107034,272,Engaged
107552,337,Engaged
106106,88,Active
104328,165,Active
108261,296,Engaged
106843,26,Passive
106312,75,Active
108154,139,Active
105655,159,Active
103767,64,Active
108206,130,Active
110218,28,Passive
107137,333,Engaged
105638,20,Passive
106054,46,Passive
109907,142,Active
106402,1605,Engaged
109095,48,Passive
106745,58,Active
110091,65,Active
105647,347,Engaged
105930,29,Passive
105485,58,Active
105420,37,Passive
109304,837,Engaged
104376,237,Engaged
108002,32,Passive
105607,1003,Engaged
105972,237,Engaged
104961,577,Engaged
109422,375,Engaged
104500,27,Passive
104355,111,Active
108186,20,Passive
104524,60,Active
106247,997,Engaged
109230,21,Passive
104702,383,Engaged
103960,23,Passive
108510,92,Active
109349,35,Passive
104765,368,Engaged
108514,204,Engaged
109166,69,Active
108045,122,Active
104420,263,Engaged
108907,209,Engaged
103842,258,Engaged
109780,153,Active
107431,138,Active
108437,41,Passive
107828,22,Passive
107518,145,Active
107473,31,Passive
107329,26,Passive
106671,34,Passive
108597,199,Active
109807,260,Engaged
110133,20,Passive
109749,28,Passive
107261,29,Passive
103973,307,Engaged
106517,411,Engaged
105042,117,Active
107295,509,Engaged
108880,20,Passive
104640,159,Active
108558,334,Engaged
109667,21,Passive
107539,406,Engaged
108271,201,Engaged
105740,275,Engaged
106897,1835,Engaged
109678,220,Engaged
110106,260,Engaged
106761,20,Passive
106412,56,Active
107259,75,Active
107236,37,Passive
109569,171,Active
106468,422,Engaged
110112,67,Active
108604,110,Active
103884,411,Engaged
104174,75,Active
109628,64,Active
104399,117,Active
103797,24,Passive
105409,343,Engaged
104943,123,Active
108713,81,Active
110170,159,Active
107890,116,Active
109455,297,Engaged
104791,1459,Engaged
109258,104,Active
109506,45,Passive
109274,623,Engaged
107614,89,Active
106916,168,Active
103774,177,Active
106278,52,Active
109633,609,Engaged
103961,288,Engaged
104499,30,Passive
104813,248,Engaged
104965,23,Passive
108807,139,Active
107350,193,Active
109508,22,Passive
109354,131,Active
106128,35,Passive
103758,91,Active
103983,190,Active
106343,396,Engaged
105631,171,Active
106866,129,Active
108448,27,Passive
104113,29,Passive
106006,513,Engaged
107125,185,Active
104124,832,Engaged
104584,164,Active
106860,155,Active
108017,76,Active
105864,174,Active
104142,296,Engaged
107852,129,Active
108123,140,Active
107657,659,Engaged
106416,212,Engaged
104947,20,Passive
105365,359,Engaged
107448,379,Engaged
105821,67,Active
109118,86,Active
104599,59,Active
104241,105,Active
105494,37,Passive
105835,28,Passive
103806,258,Engaged
110183,550,Engaged
108622,60,Active
103754,145,Active
107219,191,Active
106634,20,Passive
105769,30,Passive
106215,160,Active
104846,33,Passive
104379,53,Active
107534,157,Active
104598,234,Engaged
110045,42,Passive
105742,266,Engaged
108259,30,Passive
106691,189,Active
106547,20,Passive
107630,21,Passive
105304,217,Engaged
109211,69,Active
107666,500,Engaged
108165,49,Passive
103946,86,Active
106975,203,Engaged
104377,247,Engaged
108483,27,Passive
109155,31,Passive
109196,333,Engaged
109430,271,Engaged
106507,3250,Engaged
108234,38,Passive
107853,29,Passive
108179,424,Engaged
105784,39,Passive
104605,40,Passive
105045,67,Active
108038,475,Engaged
105745,245,Engaged
103757,61,Active
108706,56,Active
104544,37,Passive
108446,228,Engaged
107242,66,Active
105234,63,Active
107098,125,Active
109866,42,Passive
107542,129,Active
104033,38,Passive
103912,85,Active
105359,83,Active
108502,87,Active
106331,58,Active
105147,56,Active
106188,92,Active
109587,59,Active
105245,170,Active
105405,101,Active
107247,373,Engaged
106493,141,Active
109047,166,Active
103859,411,Engaged
105897,119,Active
107523,503,Engaged
105617,65,Active
105179,38,Passive
105509,86,Active
108204,42,Passive
107437,111,Active
108581,34,Passive
110079,52,Active
105593,39,Passive
106741,26,Passive
108864,31,Passive
109765,21,Passive
109305,100,Active
103877,148,Active
104319,72,Active
105514,136,Active
108150,150,Active
109169,51,Active
110136,219,Engaged
108068,57,Active
104165,20,Passive
108142,23,Passive
107309,21,Passive
106492,253,Engaged
104799,53,Active
107584,188,Active
108568,78,Active
108016,46,Passive
105108,160,Active
108423,59,Active
105490,471,Engaged
106943,152,Active
109500,43,Passive
108380,157,Active
106004,100,Active
110108,106,Active
109491,372,Engaged
108853,80,Active
105084,137,Active
105720,33,Passive
104942,24,Passive
103700,174,Active
106396,259,Engaged
105041,150,Active
110222,26,Passive
109693,112,Active
107213,688,Engaged
108056,108,Active
108128,270,Engaged
108277,20,Passive
107318,109,Active
106073,215,Engaged
103703,173,Active
106936,92,Active
109027,141,Active
109975,465,Engaged
109996,66,Active
110157,36,Passive
109494,33,Passive
109440,31,Passive
105500,90,Active
110221,27,Passive
107644,422,Engaged
108418,334,Engaged
108899,152,Active
105400,54,Active
104907,736,Engaged
109322,191,Active
109013,1498,Engaged
107687,101,Active
108770,112,Active
108106,107,Active
104310,196,Active
105212,70,Active
108039,89,Active
107106,62,Active
110150,141,Active
103845,577,Engaged
106511,136,Active
105480,52,Active
109908,21,Passive
105558,161,Active
109932,24,Passive
106208,21,Passive
106531,88,Active
104774,110,Active
104688,196,Active
105791,342,Engaged
108226,64,Active
107917,56,Active
109507,106,Active
109116,23,Passive
109447,238,Engaged
108442,206,Engaged
104637,549,Engaged
108399,170,Active
104191,273,Engaged
108994,31,Passive
109808,152,Active
106778,36,Passive
108764,347,Engaged
105664,21,Passive
108989,923,Engaged
108821,1616,Engaged
107494,201,Engaged
104938,265,Engaged
109826,90,Active
106624,239,Engaged
110130,177,Active
104404,182,Active
108019,30,Passive
104504,354,Engaged
105163,538,Engaged
105847,234,Engaged
107337,46,Passive
108645,139,Active
107198,64,Active
106313,209,Engaged
108174,55,Active
107110,114,Active
107113,26,Passive
108854,55,Active
109831,459,Engaged
109024,204,Engaged
110201,28,Passive
105517,21,Passive
107389,63,Active
103695,113,Active
109149,104,Active
107733,49,Passive
105702,21,Passive
104070,64,Active
107402,23,Passive
106034,114,Active
105690,58,Active
106321,21,Passive
108466,220,Engaged
106934,125,Active
109848,69,Active
107774,216,Engaged
103852,99,Active
104740,190,Active
104300,86,Active
105350,52,Active
107699,44,Passive
108825,294,Engaged
107233,77,Active
109058,30,Passive
105072,20,Passive
107846,231,Engaged
105431,119,Active
104881,261,Engaged
104185,67,Active
106080,210,Engaged
109630,167,Active
106463,231,Engaged
108392,84,Active
109953,94,Active
107053,340,Engaged
109936,686,Engaged
105338,43,Passive
105373,48,Passive
109142,119,Active
104882,24,Passive
104728,88,Active
104320,389,Engaged
105787,24,Passive
108671,21,Passive
104851,93,Active
108190,31,Passive
108375,66,Active
106614,759,Engaged
105924,145,Active
103746,36,Passive
108739,130,Active
106320,31,Passive
105611,123,Active
109487,35,Passive
105483,48,Passive
108246,464,Engaged
106342,25,Passive
110104,20,Passive
105724,20,Passive
106628,35,Passive
104862,127,Active
107895,269,Engaged
108496,26,Passive
107516,112,Active
105095,113,Active
109385,65,Active
107877,60,Active
107526,115,Active
105456,263,Engaged
109904,221,Engaged
107569,55,Active
106814,55,Active
106326,56,Active
108285,51,Active
108215,38,Passive
106174,23,Passive
107343,338,Engaged
104572,174,Active
106347,54,Active
104958,45,Passive
108544,104,Active
104139,108,Active
105605,20,Passive
105889,34,Passive
107056,121,Active
104860,36,Passive
105917,43,Passive
109134,244,Engaged
109935,101,Active
104876,22,Passive
106827,29,Passive
106282,97,Active
109186,121,Active
109174,24,Passive
107230,111,Active
107818,203,Engaged
104540,143,Active
105861,36,Passive
104312,259,Engaged
106719,653,Engaged
106879,33,Passive
107580,52,Active
105816,43,Passive
106183,20,Passive
104394,201,Engaged
107067,24,Passive
109758,217,Engaged
107000,245,Engaged
104591,48,Passive
106178,63,Active
107172,27,Passive
106217,41,Passive
104172,765,Engaged
108091,73,Active
109496,195,Active
105806,374,Engaged
106453,65,Active
105530,21,Passive
104270,42,Passive
104945,113,Active
103883,1236,Engaged
106187,20,Passive
106049,40,Passive
105764,61,Active
107028,20,Passive
106643,607,Engaged
105979,21,Passive
108287,20,Passive
103761,96,Active
105974,164,Active
107280,43,Passive
109836,100,Active
106887,164,Active
104854,161,Active
104084,29,Passive
108784,21,Passive
109701,163,Active
106165,38,Passive
108868,478,Engaged
103869,28,Passive
107827,66,Active
109252,165,Active
109970,29,Passive
105131,150,Active
106297,20,Passive
106622,165,Active
104569,214,Engaged
106579,29,Passive
105081,118,Active
106086,224,Engaged
108200,423,Engaged
108367,506,Engaged
106593,65,Active
106869,219,Engaged
107953,330,Engaged
109835,28,Passive
109871,30,Passive
109198,86,Active
105561,172,Active
104716,24,Passive
105773,25,Passive
104254,72,Active
106639,22,Passive
106173,87,Active
105064,338,Engaged
108957,130,Active
105662,38,Passive
105887,66,Active
107633,63,Active
108710,63,Active
108323,47,Passive
107717,52,Active
104567,43,Passive
103744,52,Active
109762,255,Engaged
110223,461,Engaged
104017,45,Passive
109175,885,Engaged
106528,62,Active
108276,24,Passive
106011,60,Active
106681,157,Active
108728,25,Passive
109381,366,Engaged
105866,62,Active
105380,177,Active
103756,1282,Engaged
107429,42,Passive
104559,81,Active
108401,357,Engaged
109316,63,Active
104751,212,Engaged
104252,31,Passive
104542,104,Active
103839,390,Engaged
107317,103,Active
107166,30,Passive
107721,70,Active
103947,229,Engaged
105377,38,Passive
105534,89,Active
104795,214,Engaged
106756,22,Passive
106156,150,Active
105413,44,Passive
107003,66,Active
107784,20,Passive
105696,40,Passive
107548,318,Engaged
108205,226,Engaged
107481,169,Active
108417,86,Active
106029,55,Active
108560,117,Active
106888,231,Engaged
106647,40,Passive
105516,57,Active
105383,25,Passive
109164,72,Active
107782,214,Engaged
108167,353,Engaged
106635,168,Active
107501,56,Active
107150,41,Passive
106072,27,Passive
106651,20,Passive
107463,89,Active
107598,65,Active
109214,37,Passive
108503,402,Engaged
109017,300,Engaged
109938,34,Passive
105109,20,Passive
109457,30,Passive
108756,166,Active
104449,23,Passive
109063,56,Active
105307,46,Passive
104106,45,Passive
109037,86,Active
104731,615,Engaged
106202,180,Active
107155,330,Engaged
107288,47,Passive
109336,45,Passive
109837,203,Engaged
104098,37,Passive
108833,21,Passive
109668,61,Active
108527,200,Active
110211,128,Active
106693,89,Active
108196,99,Active
104041,21,Passive
105300,20,Passive
105792,276,Engaged
108610,318,Engaged
108587,186,Active
107980,28,Passive
104421,24,Passive
107355,150,Active
109580,249,Engaged
106003,97,Active
107159,35,Passive
105093,218,Engaged
107693,732,Engaged
107183,21,Passive
105231,261,Engaged
108044,52,Active
105760,36,Passive
107218,20,Passive
108297,29,Passive
108569,506,Engaged
105948,65,Active
107577,87,Active
108865,69,Active
107418,20,Passive
105263,50,Passive
104209,304,Engaged
105110,24,Passive
107031,457,Engaged
105317,491,Engaged
107304,182,Active
109383,42,Passive
109851,124,Active
105464,25,Passive
108767,842,Engaged
107836,23,Passive
107716,25,Passive
109298,239,Engaged
109161,146,Active
109870,20,Passive
109524,29,Passive
105571,21,Passive
104525,23,Passive
105639,112,Active
109113,108,Active
108304,272,Engaged
108012,746,Engaged
107791,26,Passive
108945,59,Active
105361,34,Passive
108929,69,Active
109343,37,Passive
108184,637,Engaged
108349,102,Active
109575,69,Active
105447,99,Active
104710,140,Active
109691,57,Active
109827,230,Engaged
108156,53,Active
110182,213,Engaged
107796,200,Active
104214,34,Passive
107663,48,Passive
104268,85,Active
106476,127,Active
104533,309,Engaged
107313,24,Passive
108289,602,Engaged
104543,21,Passive
104645,63,Active
104973,1096,Engaged
104068,30,Passive
105153,64,Active
104913,31,Passive
107117,81,Active
104522,38,Passive
108074,104,Active
106915,25,Passive
106523,60,Active
109910,345,Engaged
109287,44,Passive
106371,298,Engaged
109404,50,Passive
108533,32,Passive
108491,637,Engaged
107483,146,Active
108708,25,Passive
104308,721,Engaged
104134,93,Active
105809,91,Active
107603,158,Active
105384,369,Engaged
104107,45,Passive
105723,41,Passive
106750,36,Passive
107285,272,Engaged
109741,55,Active
109372,128,Active
104530,84,Active
109530,29,Passive
107861,27,Passive
107683,53,Active
110067,23,Passive
107810,89,Active
107347,246,Engaged
110186,20,Passive
106699,42,Passive
107935,641,Engaged
107513,1254,Engaged
106126,93,Active
109757,425,Engaged
109285,116,Active
109106,160,Active
105902,41,Passive
107499,86,Active
106293,55,Active
105563,28,Passive
105213,118,Active
105783,372,Engaged
109649,149,Active
107881,53,Active
106180,77,Active
104896,33,Passive
109597,34,Passive
105962,818,Engaged
109315,76,Active
107833,63,Active
104562,277,Engaged
106429,21,Passive
104968,154,Active
108763,527,Engaged
104859,653,Engaged
104371,210,Engaged
109368,123,Active
109232,24,Passive
109478,192,Active
105180,165,Active
109146,195,Active
105642,47,Passive
107629,82,Active
105508,710,Engaged
105502,20,Passive
109391,23,Passive
107826,177,Active
109370,62,Active
108709,62,Active
109550,72,Active
106048,39,Passive
104670,24,Passive
109051,23,Passive
105898,782,Engaged
108509,99,Active
107440,119,Active
110048,28,Passive
109698,20,Passive
108415,101,Active
104291,62,Active
104634,34,Passive
108811,20,Passive
107924,24,Passive
108892,127,Active
106865,83,Active
107538,121,Active
104709,25,Passive
109659,27,Passive
107057,23,Passive
108086,913,Engaged
105337,47,Passive
105995,791,Engaged
106569,110,Active
105402,134,Active
109454,91,Active
109339,61,Active
107604,490,Engaged
108849,219,Engaged
104940,42,Passive
104486,375,Engaged
109906,29,Passive
103890,53,Active
110129,88,Active
105461,57,Active
110029,137,Active
107489,232,Engaged
105830,103,Active
110053,1287,Engaged
108752,27,Passive
105177,275,Engaged
106908,50,Passive
109737,29,Passive
109087,67,Active
103959,198,Active
108253,30,Passive
108900,59,Active
106058,22,Passive
105280,54,Active
107375,67,Active
109635,63,Active
108489,168,Active
106575,23,Passive
107477,50,Passive
106747,205,Engaged
107136,127,Active
105407,278,Engaged
107281,230,Engaged
110016,178,Active
107496,112,Active
105142,172,Active
107762,32,Passive
103998,881,Engaged
109152,27,Passive
110117,26,Passive
107631,38,Passive
107829,77,Active
103815,56,Active
109052,180,Active
109714,29,Passive
108359,66,Active
108545,33,Passive
110071,158,Active
104797,55,Active
104012,43,Passive
110146,29,Passive
110040,21,Passive
106149,38,Passive
105767,62,Active
108134,79,Active
108918,28,Passive
107468,24,Passive
110063,30,Passive
108521,444,Engaged
106362,1758,Engaged
108178,577,Engaged
106730,1035,Engaged
110143,203,Engaged
106426,22,Passive
107830,20,Passive
109363,198,Active
104769,186,Active
106333,187,Active
109671,1057,Engaged
105103,41,Passive
105016,52,Active
104805,36,Passive
105600,27,Passive
105252,79,Active
108727,85,Active
108102,62,Active
104790,24,Passive
105477,511,Engaged
106641,88,Active
106479,20,Passive
104932,123,Active
105577,21,Passive
106236,61,Active
108148,161,Active
104746,94,Active
109213,149,Active
108859,236,Engaged
105732,732,Engaged
108412,52,Active
106231,44,Passive
110052,136,Active
105186,441,Engaged
109899,37,Passive
107040,22,Passive
108542,231,Engaged
104334,136,Active
105155,162,Active
106615,21,Passive
107220,84,Active
106269,57,Active
109810,148,Active
104222,504,Engaged
106285,67,Active
103873,62,Active
106798,294,Engaged
105952,145,Active
103723,101,Active
110099,69,Active
106966,21,Passive
105812,58,Active
104130,541,Engaged
106885,22,Passive
106684,37,Passive
107050,579,Engaged
105164,130,Active
107438,194,Active
108861,23,Passive
105891,23,Passive
108895,33,Passive
108672,157,Active
108457,29,Passive
105139,127,Active
107967,28,Passive
105262,872,Engaged
104497,67,Active
105366,44,Passive
104144,64,Active
106380,30,Passive
108354,201,Engaged
108318,37,Passive
108626,56,Active
106299,55,Active
106131,65,Active
104905,61,Active
106012,24,Passive
104712,25,Passive
109326,140,Active
109673,269,Engaged
106111,22,Passive
109358,212,Engaged
105671,143,Active
105622,42,Passive
105726,211,Engaged
103823,221,Engaged
107755,249,Engaged
108559,46,Passive
104721,153,Active
107847,30,Passive
109398,20,Passive
107878,147,Active
108796,60,Active
108419,42,Passive
109865,244,Engaged
104234,365,Engaged
104483,150,Active
107647,24,Passive
109772,291,Engaged
108590,131,Active
106017,101,Active
108969,102,Active
105397,96,Active
105921,27,Passive
108797,23,Passive
105330,214,Engaged
105152,36,Passive
104166,75,Active
104991,108,Active
103924,487,Engaged
107002,57,Active
108000,248,Engaged
106110,24,Passive
108408,53,Active
104182,302,Engaged
108757,20,Passive
110034,28,Passive
105966,855,Engaged
107157,35,Passive
106186,605,Engaged
107038,40,Passive
107114,297,Engaged
105123,167,Active
108893,318,Engaged
105935,425,Engaged
104580,22,Passive
104151,20,Passive
109964,28,Passive
104294,129,Active
105276,309,Engaged
106840,20,Passive
104556,284,Engaged
108469,73,Active
106056,371,Engaged
108327,59,Active
106294,77,Active
110175,225,Engaged
105120,39,Passive
105868,490,Engaged
105663,26,Passive
105608,160,Active
105099,108,Active
109267,82,Active
104619,65,Active
110191,267,Engaged
104443,32,Passive
109054,20,Passive
105391,54,Active
107722,21,Passive
104810,20,Passive
103902,440,Engaged
105679,1397,Engaged
108195,155,Active
106466,25,Passive
107995,130,Active
106410,87,Active
105320,76,Active
109566,117,Active
104778,59,Active
107793,57,Active
109373,20,Passive
104292,113,Active
108603,170,Active
109178,413,Engaged
109193,27,Passive
109862,31,Passive
104900,24,Passive
105695,139,Active
105055,40,Passive
105674,20,Passive
108356,24,Passive
110077,30,Passive
105609,20,Passive
107685,66,Active
108506,86,Active
106462,123,Active
106969,98,Active
104468,446,Engaged
106287,262,Engaged
105989,55,Active
110212,53,Active
108608,47,Passive
105238,42,Passive
108658,136,Active
106509,395,Engaged
106794,333,Engaged
108314,81,Active
105681,302,Engaged
108242,170,Active
107307,30,Passive
110037,58,Active
110043,98,Active
108077,49,Passive
104675,24,Passive
105715,21,Passive
106322,91,Active
105284,24,Passive
105209,81,Active
104137,38,Passive
109531,22,Passive
106795,21,Passive
106104,119,Active
105019,36,Passive
103773,45,Passive
110014,20,Passive
109462,155,Active
104714,71,Active
108373,153,Active
109879,90,Active
105853,69,Active
104804,44,Passive
104917,21,Passive
106767,24,Passive
106473,54,Active
104966,71,Active
107973,38,Passive
107535,54,Active
104915,174,Active
106499,23,Passive
108493,124,Active
108310,81,Active
104061,106,Active
103798,34,Passive
106351,37,Passive
107697,127,Active
105346,231,Engaged
106168,20,Passive
105542,50,Passive
107891,59,Active
108694,36,Passive
106279,150,Active
105481,22,Passive
108468,164,Active
104539,57,Active
104906,67,Active
104603,26,Passive
105257,268,Engaged
105130,20,Passive
106403,90,Active
105644,49,Passive
105313,56,Active
106631,44,Passive
104224,49,Passive
105078,75,Active
105982,24,Passive
107543,31,Passive
106997,39,Passive
104304,49,Passive
109412,26,Passive
109882,710,Engaged
108879,463,Engaged
109774,35,Passive
106369,20,Passive
105104,20,Passive
107379,1020,Engaged
107626,315,Engaged
105395,60,Active
110023,778,Engaged
105318,21,Passive
109960,138,Active
107170,24,Passive
106207,24,Passive
104967,64,Active
103750,186,Active
109488,61,Active
107777,65,Active
103768,84,Active
105168,26,Passive
109614,20,Passive
106150,152,Active
104989,25,Passive
105498,607,Engaged
108650,72,Active
108808,30,Passive
107035,54,Active
107601,63,Active
104775,134,Active
103875,351,Engaged
105102,92,Active
109471,29,Passive
106878,93,Active
108697,49,Passive
109417,196,Active
106031,60,Active
103738,59,Active
107427,20,Passive
105065,65,Active
107058,104,Active
104411,106,Active
106902,122,Active
106372,20,Passive
107068,151,Active
105486,80,Active
104276,30,Passive
109406,23,Passive
104987,39,Passive
108054,52,Active
106296,76,Active
103855,37,Passive
104899,20,Passive
104934,97,Active
104210,68,Active
108322,1086,Engaged
107508,35,Passive
109390,188,Active
106382,31,Passive
109830,88,Active
109721,108,Active
105603,31,Passive
108870,55,Active
109888,142,Active
104517,96,Active
106701,36,Passive
109790,40,Passive
103808,22,Passive
108660,59,Active
106391,113,Active
104723,2140,Engaged
105204,251,Engaged
108247,46,Passive
106955,39,Passive
105869,44,Passive
105007,21,Passive
104193,22,Passive
105680,385,Engaged
104596,20,Passive
108003,22,Passive
105469,39,Passive
109245,37,Passive
107589,368,Engaged
106112,65,Active
106805,63,Active
107558,447,Engaged
107839,416,Engaged
105013,24,Passive
108659,204,Engaged
103980,20,Passive
106672,96,Active
105218,21,Passive
105673,144,Active
105959,47,Passive
104729,27,Passive
108478,38,Passive
105660,39,Passive
108188,76,Active
104821,68,Active
104592,35,Passive
106127,42,Passive
105253,82,Active
106172,29,Passive
109926,79,Active
107831,96,Active
109490,29,Passive
107948,212,Engaged
104811,156,Active
104082,234,Engaged
107941,112,Active
109020,276,Engaged
104195,23,Passive
107963,74,Active
108846,26,Passive
107913,27,Passive
107037,45,Passive
107297,20,Passive
108618,55,Active
105553,140,Active
107421,39,Passive
108224,59,Active
106460,102,Active
108421,32,Passive
105872,89,Active
104757,55,Active
109654,69,Active
105665,91,Active
108953,54,Active
109021,341,Engaged
110084,24,Passive
109380,30,Passive
110135,20,Passive
107308,20,Passive
105403,41,Passive
104435,29,Passive
106209,39,Passive
105225,39,Passive
105501,35,Passive
110020,22,Passive
109441,151,Active
107639,346,Engaged
103868,110,Active
104516,159,Active
108986,43,Passive
107659,28,Passive
106268,32,Passive
106603,105,Active
109239,68,Active
105427,26,Passive
108744,72,Active
109307,24,Passive
106604,20,Passive
109923,37,Passive
105576,181,Active
107570,49,Passive
109135,139,Active
107381,150,Active
104207,57,Active
104388,50,Passive
107525,25,Passive
105776,295,Engaged
108582,21,Passive
108769,35,Passive
103776,26,Passive
105619,23,Passive
105239,24,Passive
105955,71,Active
106759,45,Passive
106067,23,Passive
109170,23,Passive
108837,26,Passive
109601,43,Passive
107289,86,Active
105073,28,Passive
108187,27,Passive
105931,28,Passive
107987,31,Passive
106421,52,Active
103937,33,Passive
110007,21,Passive
109131,52,Active
104290,63,Active
105564,101,Active
108236,33,Passive
105985,101,Active
104078,45,Passive
104626,20,Passive
107044,21,Passive
106720,24,Passive
108151,30,Passive
106135,53,Active
107667,28,Passive
103993,28,Passive
109924,25,Passive
105292,103,Active
103783,63,Active
109461,495,Engaged
110011,100,Active
109257,301,Engaged
105468,24,Passive
104734,121,Active
105119,63,Active
109755,46,Passive
106196,88,Active
104054,80,Active
105748,23,Passive
108080,247,Engaged
106566,156,Active
108058,97,Active
109811,538,Engaged
105008,34,Passive
106315,47,Passive
107809,76,Active
103976,106,Active
106917,89,Active
106375,45,Passive
104380,246,Engaged
109708,594,Engaged
105909,37,Passive
104013,68,Active
108103,36,Passive
104589,26,Passive
105766,27,Passive
107216,47,Passive
104783,303,Engaged
104629,440,Engaged
108193,20,Passive
103835,208,Engaged
105717,32,Passive
107270,56,Active
109844,84,Active
106844,51,Active
108397,34,Passive
104239,20,Passive
108595,203,Engaged
105996,150,Active
106044,470,Engaged
105256,92,Active
108913,53,Active
108034,716,Engaged
108170,44,Passive
108520,99,Active
105908,48,Passive
106881,1111,Engaged
106228,252,Engaged
104809,160,Active
104685,336,Engaged
108407,215,Engaged
105306,44,Passive
109418,206,Engaged
104018,27,Passive
108484,155,Active
104091,41,Passive
106001,101,Active
105559,22,Passive
